Price,Close,High,Low,Open,Volume
Ticker,^TWII,^TWII,^TWII,^TWII,^TWII
Date,,,,,
2017-04-05,9949.4736328125,9949.4736328125,9856.433657674534,9856.433657674534,2734200
2017-04-06,9897.79296875,9946.653286566989,9879.842785834842,9946.653286566989,2015700
2017-04-07,9873.36328125,9900.873027828307,9788.512754059746,9892.973619235056,2422600
2017-04-10,9882.533203125,9898.6328013636,9859.023453762144,9880.283204681367,2364800
2017-04-11,9832.4130859375,9896.582963198705,9820.403328662225,9881.52340335629,2287200
2017-04-12,9817.6728515625,9837.183580164894,9789.583027371136,9831.552724710597,2339400
2017-04-13,9836.6728515625,9868.443337296289,9800.792993684494,9808.823261541407,2222700
2017-04-14,9732.9228515625,9808.323189229925,9730.933595147158,9806.143503260831,2179100
2017-04-17,9716.3935546875,9762.46285821309,9670.103548192186,9740.802717202012,2118300
2017-04-18,9746.552734375,9771.063459371419,9727.25294322379,9735.752937262152,1763700
2017-04-19,9639.93359375,9725.382751905692,9631.632818386304,9725.382751905692,2145200
2017-04-20,9632.68359375,9664.233376047858,9622.243171471659,9639.922846425086,1820400
2017-04-21,9717.4033203125,9718.813475570492,9657.043011211888,9657.043011211888,1626700
2017-04-24,9717.943359375,9772.953086304256,9683.693383467618,9742.903302754812,1467700
2017-04-25,9841.703125,9841.703125,9737.813548723045,9737.813548723045,2097800
2017-04-26,9856.443359375,9865.873040335044,9827.462910724393,9859.10351378005,2146400
2017-04-27,9860.61328125,9863.512693302462,9823.842798928888,9859.443360186056,1830500
2017-04-28,9871.9931640625,9897.033185785845,9845.83302592729,9868.373049381777,2208800
2017-05-02,9941.2626953125,9951.13280571299,9925.74317473423,9926.433603946969,2064300
2017-05-03,9955.3232421875,9979.903303434317,9937.983410344095,9957.61327967752,1702700
2017-05-04,9967.6396484375,9973.759765625,9938.9599609375,9962.73046875,1816700
2017-05-05,9899.9404296875,9960.990234375,9899.9404296875,9954.9404296875,1708400
2017-05-08,9937.25,9964.8603515625,9900.0703125,9934.1298828125,1860700
2017-05-09,9915.48046875,10001.9404296875,9899.080078125,9967.009765625,2425200
2017-05-10,9968.3203125,9971.98046875,9932.169921875,9935.2197265625,1972100
2017-05-11,10001.48046875,10018.7900390625,9964.2998046875,9968.509765625,2145200
2017-05-12,9986.8203125,10008.25,9961.3701171875,9981.76953125,1833700
2017-05-15,10036.8203125,10036.8203125,9978.2802734375,9978.2802734375,1810800
2017-05-16,10031.490234375,10058.58984375,9991.080078125,10037.580078125,2176300
2017-05-17,10013.669921875,10029.6201171875,9967.9697265625,10019.6201171875,1822400
2017-05-18,9969.4501953125,9969.4501953125,9895.650390625,9952.6396484375,1786200
2017-05-19,9947.6201171875,9979.73046875,9947.1396484375,9970.400390625,1852200
2017-05-22,9997.259765625,9997.259765625,9960.9404296875,9965.080078125,1636800
2017-05-23,10007.83984375,10038.2001953125,9992.580078125,9994.6796875,1747800
2017-05-24,10044.419921875,10059.740234375,10014.150390625,10014.150390625,1748400
2017-05-25,10108.490234375,10108.490234375,10059.2001953125,10059.91015625,2021300
2017-05-26,10101.9501953125,10121.8798828125,10072.83984375,10090.1796875,1914300
2017-05-31,10040.7197265625,10116.1298828125,10025.8798828125,10095.9501953125,2713500
2017-06-01,10087.419921875,10100.3701171875,10059.9296875,10064.4404296875,1983100
2017-06-02,10152.5302734375,10152.5302734375,10117.0595703125,10117.759765625,2100600
2017-06-05,10226.83984375,10226.83984375,10164.8896484375,10164.8896484375,2208100
2017-06-06,10206.1796875,10221.6396484375,10190.3896484375,10213.169921875,2078600
2017-06-07,10209.990234375,10242.3896484375,10183.150390625,10216.1396484375,2239900
2017-06-08,10225.7802734375,10235.7001953125,10211.0,10215.9296875,1756200
2017-06-09,10199.650390625,10268.3701171875,10198.7998046875,10238.5498046875,2205300
2017-06-12,10109.9599609375,10158.6396484375,10109.9599609375,10137.0400390625,1800300
2017-06-13,10128.150390625,10146.669921875,10109.7001953125,10109.7001953125,1635400
2017-06-14,10072.4599609375,10165.3095703125,10033.25,10142.7998046875,2131200
2017-06-15,10088.349609375,10089.0703125,10046.7998046875,10079.1396484375,1647300
2017-06-16,10156.73046875,10159.4697265625,10073.1201171875,10078.6904296875,2120200
2017-06-19,10250.599609375,10250.599609375,10162.2197265625,10162.2197265625,1878500
2017-06-20,10324.4599609375,10354.3701171875,10286.7900390625,10286.7900390625,1913800
2017-06-21,10349.7197265625,10379.8203125,10274.75,10310.9697265625,2399200
2017-06-22,10399.0595703125,10403.3603515625,10368.9296875,10369.080078125,2010500
2017-06-23,10377.7001953125,10422.330078125,10374.009765625,10403.5595703125,1952000
2017-06-26,10513.9599609375,10513.9599609375,10341.8603515625,10341.8603515625,2648600
2017-06-27,10512.0595703125,10545.7001953125,10489.099609375,10513.0,2660200
2017-06-28,10390.5498046875,10459.169921875,10382.8095703125,10459.169921875,3121300
2017-06-29,10421.650390625,10476.509765625,10390.900390625,10442.1796875,2867000
2017-06-30,10395.0703125,10395.0703125,10329.83984375,10367.259765625,2376900
2017-07-03,10412.7900390625,10412.7900390625,10363.5,10368.990234375,2157100
2017-07-04,10347.7802734375,10421.7197265625,10347.7802734375,10397.9296875,2445100
2017-07-05,10404.7900390625,10404.7900390625,10304.740234375,10352.3896484375,1994200
2017-07-06,10368.2001953125,10381.2001953125,10336.3203125,10380.66015625,1694000
2017-07-07,10297.25,10343.2998046875,10294.6904296875,10343.2998046875,1754100
2017-07-10,10289.91015625,10331.1103515625,10283.9501953125,10310.740234375,1964700
2017-07-11,10415.5703125,10415.5703125,10313.080078125,10313.080078125,2039900
2017-07-12,10420.6796875,10450.8701171875,10393.5400390625,10396.9697265625,2196800
2017-07-13,10460.150390625,10485.2802734375,10418.740234375,10418.740234375,2645100
2017-07-14,10443.91015625,10466.33984375,10423.400390625,10450.919921875,2292900
2017-07-17,10457.5400390625,10490.0498046875,10436.3095703125,10467.26953125,2183500
2017-07-18,10481.259765625,10481.259765625,10429.849609375,10447.4697265625,2035100
2017-07-19,10506.099609375,10537.419921875,10472.8095703125,10472.8095703125,2351900
2017-07-20,10499.3603515625,10534.51953125,10483.5400390625,10513.1201171875,2273600
2017-07-21,10436.7001953125,10477.7197265625,10428.5595703125,10468.4697265625,1904900
2017-07-24,10461.2802734375,10461.2802734375,10406.8095703125,10426.1298828125,1756400
2017-07-25,10463.150390625,10473.98046875,10442.849609375,10455.1396484375,1959500
2017-07-26,10419.1103515625,10500.1103515625,10416.5703125,10477.150390625,2344100
2017-07-27,10508.3701171875,10516.23046875,10427.830078125,10427.830078125,2487900
2017-07-28,10423.0498046875,10480.669921875,10410.5302734375,10480.669921875,1915800
2017-07-31,10427.330078125,10427.330078125,10366.169921875,10396.759765625,2036800
2017-08-01,10437.2900390625,10470.0302734375,10408.5302734375,10408.5302734375,2391000
2017-08-02,10519.26953125,10519.26953125,10479.259765625,10479.259765625,2351400
2017-08-03,10469.8798828125,10478.6201171875,10427.7197265625,10464.099609375,2125000
2017-08-04,10506.5595703125,10510.7001953125,10466.25,10470.9599609375,2439200
2017-08-07,10579.3798828125,10592.3095703125,10521.6904296875,10521.6904296875,2543100
2017-08-08,10568.9697265625,10619.419921875,10533.7197265625,10598.58984375,2898600
2017-08-09,10470.3798828125,10536.1904296875,10457.51953125,10523.509765625,2590000
2017-08-10,10329.740234375,10477.7900390625,10303.4697265625,10470.0302734375,3032100
2017-08-11,10329.5703125,10338.0595703125,10238.5,10267.0498046875,2408500
2017-08-14,10225.2802734375,10365.2197265625,10225.2802734375,10347.66015625,2531500
2017-08-15,10311.16015625,10336.2197265625,10271.0302734375,10271.0302734375,2296200
2017-08-16,10290.3896484375,10322.3798828125,10245.7197265625,10302.830078125,2510400
2017-08-17,10369.3701171875,10372.41015625,10302.5400390625,10302.5400390625,2588000
2017-08-18,10321.330078125,10330.3896484375,10259.830078125,10324.830078125,2316000
2017-08-21,10326.3896484375,10336.3701171875,10282.7197265625,10316.08984375,2165200
2017-08-22,10392.0703125,10410.4697265625,10353.3701171875,10353.3701171875,2482000
2017-08-23,10406.8095703125,10458.91015625,10378.009765625,10418.3203125,2465700
2017-08-24,10488.9599609375,10488.9599609375,10410.73046875,10414.66015625,2716400
2017-08-25,10515.509765625,10519.83984375,10478.7197265625,10497.8603515625,2826800
2017-08-28,10525.98046875,10542.3701171875,10498.8798828125,10502.7998046875,2738000
2017-08-29,10496.5703125,10518.6904296875,10463.2197265625,10518.6904296875,2815800
2017-08-30,10569.400390625,10574.5302734375,10511.58984375,10511.58984375,2765700
2017-08-31,10585.7802734375,10609.48046875,10551.9501953125,10586.650390625,2800700
2017-09-01,10594.8203125,10619.51953125,10568.7197265625,10576.26953125,3121700
2017-09-04,10569.8701171875,10610.0400390625,10555.33984375,10585.4404296875,2619800
2017-09-05,10617.83984375,10617.83984375,10564.259765625,10584.099609375,2761000
2017-09-06,10547.8603515625,10604.919921875,10519.7099609375,10593.8701171875,2815600
2017-09-07,10538.509765625,10604.01953125,10509.91015625,10564.7900390625,3227300
2017-09-08,10609.9501953125,10609.9501953125,10550.7197265625,10553.900390625,2818200
2017-09-11,10572.16015625,10656.25,10565.7802734375,10630.16015625,2977700
2017-09-12,10610.349609375,10646.5498046875,10586.2802734375,10610.330078125,2920800
2017-09-13,10532.8798828125,10620.3095703125,10532.8798828125,10596.3603515625,2711500
2017-09-14,10553.5703125,10572.7099609375,10508.7197265625,10533.990234375,2491800
2017-09-15,10580.41015625,10580.7802734375,10520.150390625,10556.8203125,3365900
2017-09-18,10631.5703125,10642.400390625,10581.8095703125,10590.7998046875,3575300
2017-09-19,10576.1396484375,10664.1796875,10561.2099609375,10653.33984375,3071500
2017-09-20,10519.169921875,10589.1904296875,10490.7099609375,10568.580078125,2745000
2017-09-21,10578.4404296875,10603.080078125,10493.9501953125,10506.849609375,2312400
2017-09-22,10449.6796875,10579.01953125,10446.4501953125,10571.650390625,2427200
2017-09-25,10335.8896484375,10447.08984375,10322.099609375,10442.0498046875,2622600
2017-09-26,10257.01953125,10374.5400390625,10257.01953125,10333.4404296875,2348600
2017-09-27,10326.6796875,10357.23046875,10315.9697265625,10322.4404296875,1954500
2017-09-28,10296.4501953125,10365.58984375,10288.240234375,10351.419921875,2054900
2017-09-29,10329.9404296875,10338.9501953125,10273.599609375,10319.6904296875,1942400
2017-10-02,10465.16015625,10472.8095703125,10414.5302734375,10425.099609375,1730200
2017-10-03,10469.349609375,10495.33984375,10445.8603515625,10462.7001953125,1916100
2017-10-05,10518.26953125,10530.9296875,10473.2802734375,10473.2802734375,1905900
2017-10-06,10532.8095703125,10557.669921875,10511.5,10538.2099609375,1950000
2017-10-11,10641.1904296875,10668.490234375,10576.1201171875,10576.1201171875,2859400
2017-10-12,10711.4404296875,10711.4404296875,10668.3896484375,10668.3896484375,2367700
2017-10-13,10724.08984375,10724.08984375,10675.830078125,10712.48046875,2301200
2017-10-16,10774.2099609375,10774.2099609375,10723.3701171875,10735.1396484375,2451900
2017-10-17,10723.150390625,10798.51953125,10723.150390625,10790.349609375,2368600
2017-10-18,10720.2802734375,10790.3095703125,10684.3203125,10773.849609375,2651200
2017-10-19,10760.2900390625,10798.5400390625,10745.76953125,10745.76953125,2173500
2017-10-20,10728.8798828125,10753.76953125,10702.5595703125,10737.8701171875,2314000
2017-10-23,10735.2099609375,10792.26953125,10731.900390625,10759.4697265625,2041300
2017-10-24,10743.7802734375,10766.6396484375,10726.25,10749.900390625,2253000
2017-10-25,10750.5703125,10794.5498046875,10740.0703125,10771.400390625,2517700
2017-10-26,10734.759765625,10756.509765625,10716.51953125,10735.349609375,2228900
2017-10-27,10709.1103515625,10803.599609375,10701.080078125,10757.349609375,3016300
2017-10-30,10756.8701171875,10842.25,10743.1298828125,10777.599609375,2240000
2017-10-31,10793.7998046875,10829.330078125,10747.3701171875,10768.900390625,2185500
2017-11-01,10806.3603515625,10843.41015625,10785.3203125,10816.0400390625,2414200
2017-11-02,10788.509765625,10827.669921875,10788.509765625,10797.6298828125,2534500
2017-11-03,10800.76953125,10835.7001953125,10765.3095703125,10797.91015625,2213600
2017-11-06,10786.1904296875,10858.5,10769.1904296875,10856.5595703125,2241200
2017-11-07,10840.33984375,10842.6103515625,10807.8896484375,10820.830078125,2593500
2017-11-08,10818.990234375,10844.740234375,10806.009765625,10839.4404296875,2513400
2017-11-09,10743.26953125,10831.3798828125,10721.8701171875,10802.9501953125,3008000
2017-11-10,10732.669921875,10742.6103515625,10659.2900390625,10713.669921875,2347400
2017-11-13,10683.919921875,10749.3896484375,10683.919921875,10728.2197265625,2850600
2017-11-14,10687.1796875,10735.080078125,10654.580078125,10716.58984375,2676900
2017-11-15,10630.650390625,10669.58984375,10600.259765625,10662.080078125,2325600
2017-11-16,10625.0400390625,10666.66015625,10609.23046875,10629.16015625,2189300
2017-11-17,10701.6396484375,10729.4501953125,10673.4296875,10673.4296875,2471200
2017-11-20,10664.5498046875,10728.3896484375,10656.1796875,10706.7900390625,2503700
2017-11-21,10779.240234375,10787.580078125,10687.259765625,10688.2197265625,3285200
2017-11-22,10822.58984375,10882.650390625,10801.099609375,10815.400390625,3911700
2017-11-23,10854.5703125,10872.2900390625,10809.08984375,10837.6103515625,2681100
2017-11-24,10854.08984375,10873.91015625,10833.7802734375,10847.7900390625,2746900
2017-11-27,10750.9296875,10856.0,10746.740234375,10836.8203125,2668100
2017-11-28,10707.0703125,10752.580078125,10692.5302734375,10733.5595703125,2961000
2017-11-29,10713.5498046875,10762.91015625,10697.6201171875,10735.240234375,3096300
2017-11-30,10560.4404296875,10650.1796875,10560.4404296875,10623.2001953125,4939100
2017-12-01,10600.3701171875,10665.919921875,10495.150390625,10591.6201171875,3776200
2017-12-04,10651.1103515625,10665.4296875,10565.6796875,10617.26953125,2864500
2017-12-05,10566.849609375,10635.7099609375,10540.740234375,10607.6201171875,3126100
2017-12-06,10393.919921875,10541.0302734375,10376.650390625,10541.0302734375,3022600
2017-12-07,10355.759765625,10418.9697265625,10322.759765625,10404.419921875,2740500
2017-12-08,10398.6201171875,10419.2802734375,10336.259765625,10406.349609375,2683800
2017-12-11,10473.08984375,10504.669921875,10438.330078125,10438.330078125,2334200
2017-12-12,10443.2802734375,10495.240234375,10408.0595703125,10488.73046875,2164400
2017-12-13,10470.7001953125,10489.169921875,10444.7001953125,10447.1103515625,2324000
2017-12-14,10538.009765625,10577.5302734375,10494.599609375,10494.599609375,2447400
2017-12-15,10491.4404296875,10520.66015625,10436.1103515625,10517.2099609375,2590700
2017-12-18,10506.51953125,10526.41015625,10472.3896484375,10478.740234375,1861300
2017-12-19,10467.33984375,10544.0,10452.080078125,10508.330078125,2190500
2017-12-20,10504.51953125,10514.3095703125,10470.3603515625,10470.3603515625,2155800
2017-12-21,10488.9697265625,10545.7802734375,10488.9697265625,10526.9697265625,2116400
2017-12-22,10537.26953125,10537.26953125,10486.51953125,10503.099609375,2049900
2017-12-25,10522.490234375,10556.650390625,10514.5400390625,10546.6396484375,1928200
2017-12-26,10421.91015625,10528.919921875,10408.1201171875,10526.1396484375,2037800
2017-12-27,10486.669921875,10497.76953125,10419.8095703125,10419.8095703125,2103300
2017-12-28,10567.6396484375,10592.0400390625,10513.2900390625,10513.2900390625,2223700
2017-12-29,10642.8603515625,10659.98046875,10590.9501953125,10590.9501953125,2411700
2018-01-02,10710.73046875,10710.73046875,10650.76953125,10664.8203125,2375900
2018-01-03,10801.5703125,10813.16015625,10759.6103515625,10759.6103515625,2964800
2018-01-04,10848.6298828125,10853.4599609375,10794.25,10834.580078125,3048500
2018-01-05,10879.7998046875,10879.7998046875,10815.6796875,10856.919921875,3028400
2018-01-08,10915.75,10918.4697265625,10869.1201171875,10899.08984375,3246900
2018-01-09,10914.8896484375,10931.0,10860.76953125,10922.349609375,2933100
2018-01-10,10831.08984375,10934.75,10819.25,10915.3203125,3224000
2018-01-11,10810.0595703125,10844.080078125,10770.099609375,10824.5400390625,2736200
2018-01-12,10883.9599609375,10899.98046875,10818.240234375,10818.240234375,2900300
2018-01-15,10956.3095703125,10962.5498046875,10911.8896484375,10932.3701171875,2672500
2018-01-16,10986.1103515625,10986.1103515625,10920.5,10955.8095703125,2943900
2018-01-17,11004.7998046875,11030.2197265625,10942.9501953125,10976.1298828125,3337400
2018-01-18,11071.5703125,11122.8203125,11048.0595703125,11048.0595703125,3069900
2018-01-19,11150.849609375,11150.849609375,11095.849609375,11123.580078125,2661500
2018-01-22,11231.4599609375,11231.4599609375,11142.3798828125,11169.7900390625,3222600
2018-01-23,11253.1103515625,11270.1796875,11201.51953125,11243.490234375,3399800
2018-01-24,11152.16015625,11228.7099609375,11107.3203125,11228.7099609375,3171100
2018-01-25,11165.9501953125,11268.6103515625,11131.849609375,11154.3603515625,3457900
2018-01-26,11147.099609375,11178.2998046875,11089.48046875,11152.5302734375,2701400
2018-01-29,11221.8095703125,11246.1796875,11161.830078125,11202.26953125,2450400
2018-01-30,11076.7802734375,11189.5703125,11076.7802734375,11189.5703125,2709200
2018-01-31,11103.7900390625,11158.2900390625,11007.8896484375,11054.3603515625,2642900
2018-02-01,11160.25,11212.099609375,11139.400390625,11139.400390625,2257600
2018-02-02,11126.23046875,11153.3203125,11070.4296875,11151.650390625,2023400
2018-02-05,10946.25,10970.2998046875,10855.4296875,10970.2998046875,2393600
2018-02-06,10404.0,10761.009765625,10300.400390625,10761.009765625,5183600
2018-02-07,10551.5400390625,10697.8203125,10547.6396484375,10547.6396484375,3145300
2018-02-08,10528.51953125,10609.5,10512.9296875,10559.4404296875,2287100
2018-02-09,10371.75,10392.3095703125,10189.0400390625,10371.009765625,2895400
2018-02-12,10421.08984375,10473.509765625,10416.009765625,10429.08984375,2387100
2018-02-21,10714.4404296875,10720.48046875,10559.7900390625,10559.7900390625,2770600
2018-02-22,10662.3798828125,10698.4697265625,10620.7998046875,10698.4697265625,2385800
2018-02-23,10794.5498046875,10799.2900390625,10688.9697265625,10688.9697265625,2623500
2018-02-26,10836.7001953125,10890.6904296875,10827.98046875,10827.98046875,2295300
2018-02-27,10815.4697265625,10937.900390625,10815.4697265625,10896.16015625,2697700
2018-03-01,10785.7900390625,10805.5498046875,10709.6904296875,10779.099609375,2508100
2018-03-02,10698.169921875,10719.2900390625,10638.98046875,10719.2900390625,2135500
2018-03-05,10642.900390625,10756.3701171875,10642.900390625,10727.4501953125,2203900
2018-03-06,10784.33984375,10784.33984375,10711.150390625,10711.150390625,1905900
2018-03-07,10745.3203125,10818.0498046875,10745.3203125,10762.990234375,2106300
2018-03-08,10823.240234375,10852.330078125,10788.4296875,10788.4296875,2535200
2018-03-09,10864.8203125,10882.759765625,10845.3798828125,10847.740234375,2457800
2018-03-12,11002.099609375,11016.5595703125,10908.990234375,10908.990234375,2759800
2018-03-13,11095.6298828125,11095.6298828125,11014.8701171875,11022.150390625,2433800
2018-03-14,11038.7998046875,11070.2900390625,11015.4697265625,11063.73046875,2331000
2018-03-15,11018.4501953125,11052.1103515625,11008.1796875,11039.599609375,2124400
2018-03-16,11027.7001953125,11054.8603515625,10933.4599609375,11010.240234375,3071600
2018-03-19,11046.900390625,11066.0,10983.25,11004.8095703125,2206800
2018-03-20,11010.83984375,11020.7802734375,10981.0400390625,11016.849609375,2159800
2018-03-21,11011.0703125,11072.3095703125,11011.0703125,11037.349609375,2360400
2018-03-22,11005.83984375,11120.2001953125,10975.330078125,11045.900390625,2637400
2018-03-23,10823.330078125,10863.669921875,10758.0595703125,10863.669921875,2618800
2018-03-26,10840.0498046875,10840.0498046875,10781.4296875,10783.5703125,2048600
2018-03-27,10986.7900390625,10986.7900390625,10901.6904296875,10901.6904296875,2297400
2018-03-28,10865.66015625,10939.9697265625,10853.48046875,10939.9697265625,1953100
2018-03-29,10845.919921875,10889.599609375,10815.4599609375,10855.66015625,2158300
2018-03-30,10906.2197265625,10969.2197265625,10905.2998046875,10905.2998046875,2263300
2018-04-02,10888.26953125,10969.8798828125,10882.0498046875,10936.259765625,2071400
2018-04-03,10821.5302734375,10837.5400390625,10775.4501953125,10837.5400390625,2124100
2018-04-09,10893.5302734375,10904.75,10829.01953125,10880.1396484375,2664500
2018-04-10,10927.1796875,10975.669921875,10874.830078125,10885.6396484375,2943400
2018-04-11,10974.01953125,11016.349609375,10953.3095703125,10961.7001953125,2560400
2018-04-12,10955.2900390625,11008.2001953125,10920.6201171875,10984.1201171875,2248200
2018-04-13,10965.3896484375,10988.23046875,10938.3701171875,10975.580078125,2400400
2018-04-16,10954.5498046875,10974.9404296875,10921.169921875,10962.3603515625,2341000
2018-04-17,10810.4501953125,10965.2001953125,10799.0703125,10953.509765625,2646400
2018-04-18,10847.8896484375,10917.599609375,10809.8896484375,10842.8798828125,2189700
2018-04-19,10971.2197265625,10983.9599609375,10889.7099609375,10891.66015625,2490200
2018-04-20,10779.3798828125,10831.5595703125,10770.0498046875,10802.419921875,2349600
2018-04-23,10697.1298828125,10774.73046875,10687.25,10756.8896484375,2324700
2018-04-24,10579.5,10692.1904296875,10540.150390625,10680.3798828125,2664800
2018-04-25,10559.9697265625,10573.73046875,10489.2001953125,10541.830078125,2555100
2018-04-26,10488.580078125,10618.6796875,10478.98046875,10583.080078125,2633700
2018-04-27,10553.4296875,10573.6103515625,10495.669921875,10546.2900390625,2079000
2018-04-30,10657.8798828125,10660.6103515625,10539.6298828125,10553.41015625,2120800
2018-05-02,10618.8095703125,10683.900390625,10601.099609375,10665.51953125,2252100
2018-05-03,10514.1796875,10578.98046875,10509.0302734375,10578.98046875,2113300
2018-05-04,10529.3701171875,10566.3701171875,10500.9697265625,10516.4501953125,2055900
2018-05-07,10604.91015625,10632.6201171875,10555.5595703125,10581.7802734375,1965200
2018-05-08,10691.3798828125,10691.3798828125,10609.0400390625,10610.4404296875,2300800
2018-05-09,10703.349609375,10748.599609375,10689.8095703125,10692.8896484375,2414400
2018-05-10,10760.2099609375,10782.0595703125,10731.6796875,10731.6796875,2472700
2018-05-11,10858.98046875,10874.6298828125,10808.400390625,10808.400390625,2782800
2018-05-14,10952.3896484375,10970.240234375,10908.8603515625,10938.2998046875,2550800
2018-05-15,10874.73046875,10978.3798828125,10874.73046875,10965.080078125,2652800
2018-05-16,10897.5703125,10915.740234375,10865.0703125,10873.5400390625,2905400
2018-05-17,10833.8095703125,10938.6298828125,10833.8095703125,10911.740234375,2510000
2018-05-18,10830.83984375,10893.349609375,10819.0703125,10844.08984375,2570800
2018-05-21,10966.2001953125,10979.099609375,10861.66015625,10861.66015625,2401700
2018-05-22,10938.73046875,11034.1201171875,10938.73046875,10986.76953125,2535800
2018-05-23,10886.1796875,10991.8603515625,10886.1796875,10974.51953125,2468500
2018-05-24,10936.9296875,10942.6396484375,10883.51953125,10910.6103515625,2239900
2018-05-25,10942.2998046875,10977.8095703125,10918.1201171875,10946.6201171875,2219900
2018-05-28,10987.76953125,10999.4296875,10965.1796875,10976.490234375,2463800
2018-05-29,10964.1201171875,10986.5302734375,10929.5595703125,10979.6796875,2424700
2018-05-30,10821.169921875,10925.2099609375,10799.75,10925.2099609375,3159000
2018-05-31,10874.9599609375,10909.6103515625,10853.650390625,10856.0302734375,4494100
2018-06-01,10949.080078125,10954.669921875,10876.9697265625,10882.6796875,2817400
2018-06-04,11109.5,11109.5,11002.150390625,11002.150390625,2890900
2018-06-05,11100.1103515625,11131.080078125,11054.6201171875,11130.0302734375,3024000
2018-06-06,11201.830078125,11207.150390625,11111.1396484375,11111.1396484375,3038200
2018-06-07,11251.75,11261.6796875,11188.990234375,11228.6396484375,3563000
2018-06-08,11156.419921875,11243.58984375,11122.98046875,11243.58984375,2935100
2018-06-11,11149.23046875,11186.669921875,11118.8095703125,11168.990234375,2763200
2018-06-12,11144.7900390625,11160.0498046875,11088.5302734375,11140.01953125,3009100
2018-06-13,11173.2099609375,11188.009765625,11119.240234375,11153.2001953125,3259400
2018-06-14,11013.98046875,11143.0400390625,11013.98046875,11143.0400390625,3145600
2018-06-15,11087.4697265625,11087.4697265625,10981.6103515625,10998.2001953125,3547100
2018-06-19,10904.1904296875,11008.76953125,10904.1904296875,11008.76953125,3158000
2018-06-20,10927.4404296875,10969.2001953125,10842.5595703125,10904.7998046875,3060000
2018-06-21,10941.0703125,10992.3095703125,10941.0703125,10949.849609375,2522200
2018-06-22,10899.2802734375,10914.830078125,10828.8603515625,10901.25,2733900
2018-06-25,10786.4599609375,10851.16015625,10786.4599609375,10834.0703125,2393700
2018-06-26,10742.169921875,10752.990234375,10651.419921875,10730.900390625,2616000
2018-06-27,10701.0302734375,10800.33984375,10701.0302734375,10766.8798828125,2357900
2018-06-28,10654.2802734375,10723.83984375,10633.009765625,10669.419921875,2259600
2018-06-29,10836.91015625,10836.91015625,10667.6396484375,10667.6396484375,2256100
2018-07-02,10777.9404296875,10886.2001953125,10777.9404296875,10852.169921875,2244500
2018-07-03,10715.7197265625,10873.48046875,10707.6796875,10802.8798828125,2685900
2018-07-04,10721.8701171875,10752.0498046875,10680.4404296875,10714.25,2081200
2018-07-05,10611.8095703125,10709.7998046875,10585.26953125,10690.91015625,2075800
2018-07-06,10608.5703125,10665.7197265625,10523.580078125,10645.66015625,2613100
2018-07-09,10720.2802734375,10746.740234375,10638.900390625,10638.900390625,2329300
2018-07-10,10756.8896484375,10776.4697265625,10728.240234375,10737.6201171875,2427500
2018-07-11,10676.83984375,10693.6396484375,10635.0302734375,10693.6396484375,2140700
2018-07-12,10738.3798828125,10752.5703125,10643.650390625,10644.91015625,2053500
2018-07-13,10864.5400390625,10864.5400390625,10769.7001953125,10769.7001953125,2134000
2018-07-16,10817.4501953125,10890.2001953125,10817.4501953125,10867.9697265625,1889400
2018-07-17,10778.990234375,10818.83984375,10758.830078125,10802.75,2029100
2018-07-18,10842.4599609375,10872.740234375,10788.3701171875,10811.4296875,2388600
2018-07-19,10835.3798828125,10896.25,10826.1396484375,10868.5595703125,2052700
2018-07-20,10932.1103515625,10963.9501953125,10893.73046875,10932.509765625,2245800
2018-07-23,10946.8896484375,10984.83984375,10901.75,10929.4599609375,2153400
2018-07-24,10995.3896484375,10995.3896484375,10917.6103515625,10937.76953125,2213600
2018-07-25,10965.7900390625,10992.2900390625,10956.0,10957.66015625,1970700
2018-07-26,11010.6103515625,11018.1904296875,10966.330078125,10969.349609375,2336000
2018-07-27,11075.7802734375,11075.7802734375,11009.16015625,11023.0703125,2230900
2018-07-30,11033.5400390625,11080.41015625,11001.150390625,11072.7001953125,2141500
2018-07-31,11057.509765625,11057.509765625,10976.4599609375,10997.73046875,2513500
2018-08-01,11098.1298828125,11100.01953125,11058.2802734375,11062.3603515625,2144000
2018-08-02,10929.76953125,11095.669921875,10919.1298828125,11095.669921875,2168200
2018-08-03,11012.4296875,11012.4296875,10957.2998046875,10957.2998046875,1956900
2018-08-06,11024.099609375,11054.490234375,10994.9697265625,10997.259765625,1896400
2018-08-07,10983.4404296875,11030.08984375,10983.4404296875,11024.9697265625,1987900
2018-08-08,11075.25,11095.5,11026.0703125,11026.0703125,2141000
2018-08-09,11028.0703125,11063.6201171875,11001.9599609375,11063.6201171875,2004300
2018-08-10,10983.6796875,11033.8896484375,10972.25,11009.9599609375,2143300
2018-08-13,10748.919921875,10939.6796875,10693.73046875,10939.6796875,2883800
2018-08-14,10824.23046875,10829.849609375,10755.5302734375,10797.9501953125,2280700
2018-08-15,10716.75,10827.2802734375,10688.58984375,10827.2802734375,2450800
2018-08-16,10683.900390625,10725.7099609375,10606.259765625,10663.5703125,2348700
2018-08-17,10690.9599609375,10757.009765625,10688.5498046875,10702.599609375,2069100
2018-08-20,10699.0498046875,10729.900390625,10663.4404296875,10698.759765625,2057400
2018-08-21,10792.2001953125,10792.2001953125,10697.009765625,10697.009765625,1972500
